"","UWI","Source","Survey.ID","Depth.Measured","Depth.True.Vertical","Drift.Angle","Drift.Direction","North.South.Coordinate.Distance","North.South.Coordinate.Direction","East.West.Coordinate.Distance","East.West.Coordinate.Direction","Type","Point.Type.Name","PRODFit.Formation.Code","PRODFit.Formation.Name","Surface_longitude","Surface_Latitude","Well.Name","Lease","ns_meter","ew_meter","LatitudeVector","LongitudeVector","UWI_10","MaxDepth","year","RowOrder","Nearest Distance","Formation"
"1573","42317408570000","PI","1",11617,-9304.85,90.64,346.75,2252.04,"N",544.12,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",686.4218,-165.8478,32.36161,-101.9545,4231740857,-9312.72,NA,1573,179.8136,"WFMPB"
"1574","42317408570000","PI","1",11712,-9303.86,90.56,346.84,2344.52,"N",565.82,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",714.6097,-172.4619,32.36187,-101.9546,4231740857,-9312.72,NA,1574,179.8136,"WFMPB"
"1575","42317408570000","PI","1",11806,-9302.78,90.76,346.76,2436.03,"N",587.28,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",742.502,-179.003,32.36212,-101.9547,4231740857,-9312.72,NA,1575,179.8136,"WFMPB"
"1576","42317408570000","PI","1",11901,-9301.57,90.7,345.05,2528.16,"N",610.42,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",770.5831,-186.056,32.36237,-101.9548,4231740857,-9312.72,NA,1576,179.8136,"WFMPB"
"1577","42317408570000","PI","1",11995,-9301.54,89.33,346.37,2619.25,"N",633.62,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",798.3474,-193.1274,32.36262,-101.9548,4231740857,-9312.72,NA,1577,179.8136,"WFMPB"
"1578","42317408570000","PI","1",12090,-9302.26,89.8,346.57,2711.61,"N",655.84,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",826.4988,-199.9,32.36287,-101.9549,4231740857,-9312.72,NA,1578,179.8136,"WFMPB"
"1579","42317408570000","PI","1",12184,-9302.4,90.03,345.78,2802.88,"N",678.3,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",854.3178,-206.7458,32.36312,-101.955,4231740857,-9312.72,NA,1579,179.8136,"WFMPB"
"1580","42317408570000","PI","1",12279,-9302.66,89.66,345.31,2894.87,"N",702.02,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",882.3564,-213.9757,32.36337,-101.955,4231740857,-9312.72,NA,1580,179.8136,"WFMPB"
"1581","42317408570000","PI","1",12373,-9304.16,88.51,347.76,2986.27,"N",723.9,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",910.2151,-220.6447,32.36362,-101.9551,4231740857,-9312.72,NA,1581,179.8136,"WFMPB"
"1582","42317408570000","PI","1",12468,-9306.35,88.85,347.74,3079.08,"N",744.05,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",938.5036,-226.7864,32.36388,-101.9552,4231740857,-9312.72,NA,1582,179.8136,"WFMPB"
"1583","42317408570000","PI","1",12562,-9307.98,89.16,347.66,3170.91,"N",764.08,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",966.4933,-232.8916,32.36413,-101.9552,4231740857,-9312.72,NA,1583,179.8136,"WFMPB"
"1584","42317408570000","PI","1",12657,-9309.35,89.19,347.18,3263.62,"N",784.76,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",994.7514,-239.1949,32.36438,-101.9553,4231740857,-9312.72,NA,1584,179.8136,"WFMPB"
"1585","42317408570000","PI","1",12751,-9310.88,88.94,346.11,3355.06,"N",806.47,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1022.622,-245.812,32.36463,-101.9554,4231740857,-9312.72,NA,1585,179.8136,"WFMPB"
"1586","42317408570000","PI","1",12846,-9311.9,89.83,346.94,3447.44,"N",828.61,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1050.78,-252.5603,32.36489,-101.9555,4231740857,-9312.72,NA,1586,179.8136,"WFMPB"
"1587","42317408570000","PI","1",12940,-9312.5,89.44,344.95,3538.62,"N",851.44,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1078.571,-259.5189,32.36514,-101.9555,4231740857,-9312.72,NA,1587,179.8136,"WFMPB"
"1588","42317408570000","PI","1",13035,-9312.41,90.67,345.66,3630.51,"N",875.53,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1106.579,-266.8616,32.36539,-101.9556,4231740857,-9312.72,NA,1588,179.8136,"WFMPB"
"1589","42317408570000","PI","1",13129,-9311.01,91.04,345.06,3721.45,"N",899.29,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1134.298,-274.1036,32.36564,-101.9557,4231740857,-9312.72,NA,1589,179.8136,"WFMPB"
"1590","42317408570000","PI","1",13224,-9309.19,91.15,344.9,3813.19,"N",923.9,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1162.26,-281.6047,32.36589,-101.9558,4231740857,-9312.72,NA,1590,179.8136,"WFMPB"
"1591","42317408570000","PI","1",13319,-9307.57,90.81,346.15,3905.15,"N",947.65,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1190.29,-288.8437,32.36614,-101.9558,4231740857,-9312.72,NA,1591,179.8136,"WFMPB"
"1592","42317408570000","PI","1",13413,-9305.71,91.46,345.98,3996.37,"N",970.28,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1218.094,-295.7414,32.36639,-101.9559,4231740857,-9312.72,NA,1592,179.8136,"WFMPB"
"1593","42317408570000","PI","1",13508,-9305.03,89.36,345.73,4088.48,"N",993.49,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1246.169,-302.8157,32.36664,-101.956,4231740857,-9312.72,NA,1593,179.8136,"WFMPB"
"1594","42317408570000","PI","1",13602,-9306.49,88.85,344.29,4179.27,"N",1017.8,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1273.842,-310.2254,32.36689,-101.9561,4231740857,-9312.72,NA,1594,179.8136,"WFMPB"
"1595","42317408570000","PI","1",13697,-9308.61,88.6,346.81,4271.23,"N",1041.5,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1301.871,-317.4492,32.36714,-101.9561,4231740857,-9312.72,NA,1595,179.8136,"WFMPB"
"1596","42317408570000","PI","1",13791,-9310.59,88.99,348.14,4362.97,"N",1061.88,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1329.833,-323.661,32.36739,-101.9562,4231740857,-9312.72,NA,1596,179.8136,"WFMPB"
"1597","42317408570000","PI","1",13886,-9311.54,89.86,348.3,4455.97,"N",1081.27,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1358.18,-329.5711,32.36765,-101.9563,4231740857,-9312.72,NA,1597,179.8136,"WFMPB"
"1598","42317408570000","PI","1",13981,-9311.17,90.59,348.75,4549.07,"N",1100.17,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1386.556,-335.3318,32.3679,-101.9563,4231740857,-9312.72,NA,1598,179.8136,"WFMPB"
"1599","42317408570000","PI","1",14075,-9309.9,90.95,349.49,4641.37,"N",1117.91,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1414.69,-340.739,32.36816,-101.9564,4231740857,-9312.72,NA,1599,179.8136,"WFMPB"
"1600","42317408570000","PI","1",14170,-9308.12,91.2,349.18,4734.71,"N",1135.49,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1443.14,-346.0973,32.36841,-101.9565,4231740857,-9312.72,NA,1600,179.8136,"WFMPB"
"1601","42317408570000","PI","1",14264,-9305.64,91.82,349.53,4827.06,"N",1152.85,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1471.288,-351.3887,32.36866,-101.9565,4231740857,-9312.72,NA,1601,179.8136,"WFMPB"
"1602","42317408570000","PI","1",14359,-9303.6,90.64,347.75,4920.17,"N",1171.56,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1499.668,-357.0915,32.36892,-101.9566,4231740857,-9312.72,NA,1602,179.8136,"WFMPB"
"1603","42317408570000","PI","1",14453,-9303.03,90.06,345.73,5011.66,"N",1193.12,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1527.554,-363.663,32.36917,-101.9566,4231740857,-9312.72,NA,1603,179.8136,"WFMPB"
"1604","42317408570000","PI","1",14548,-9302.7,90.34,346.85,5103.95,"N",1215.63,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1555.684,-370.524,32.36942,-101.9567,4231740857,-9312.72,NA,1604,179.8136,"WFMPB"
"1605","42317408570000","PI","1",14643,-9302.48,89.92,345.86,5196.27,"N",1238.04,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1583.823,-377.3546,32.36967,-101.9568,4231740857,-9312.72,NA,1605,179.8136,"WFMPB"
"1606","42317408570000","PI","1",14737,-9302.41,90.17,344.62,5287.16,"N",1261.99,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1611.526,-384.6545,32.36992,-101.9569,4231740857,-9312.72,NA,1606,179.8136,"WFMPB"
"1607","42317408570000","PI","1",14832,-9301.85,90.5,344.03,5378.63,"N",1287.66,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1639.406,-392.4788,32.37017,-101.9569,4231740857,-9312.72,NA,1607,179.8136,"WFMPB"
"1608","42317408570000","PI","1",14927,-9300.39,91.26,343.78,5469.89,"N",1313.99,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1667.223,-400.5041,32.37042,-101.957,4231740857,-9312.72,NA,1608,179.8136,"WFMPB"
"1609","42317408570000","PI","1",15021,-9299.43,89.92,344.27,5560.26,"N",1339.86,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1694.767,-408.3893,32.37067,-101.9571,4231740857,-9312.72,NA,1609,179.8136,"WFMPB"
"1610","42317408570000","PI","1",15116,-9300.61,88.65,344.59,5651.76,"N",1365.36,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1722.656,-416.1617,32.37092,-101.9572,4231740857,-9312.72,NA,1610,179.8136,"WFMPB"
"1611","42317408570000","PI","1",15210,-9303.86,87.39,345.45,5742.51,"N",1389.64,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1750.317,-423.5623,32.37117,-101.9573,4231740857,-9312.72,NA,1611,179.8136,"WFMPB"
"1612","42317408570000","PI","1",15242,-9305.2,87.81,346.93,5773.56,"N",1397.27,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1759.781,-425.8879,32.37126,-101.9573,4231740857,-9312.72,NA,1612,179.8136,"WFMPB"
"1613","42317408570000","PI","1",15305,-9307.87,87.34,350.38,5835.26,"N",1409.65,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1778.587,-429.6613,32.37142,-101.9573,4231740857,-9312.72,NA,1613,179.8136,"WFMPB"
"1614","42317408570000","PI","1",15336,-9309.01,88.43,350.76,5865.82,"N",1414.73,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1787.902,-431.2097,32.37151,-101.9574,4231740857,-9312.72,NA,1614,179.8136,"WFMPB"
"1615","42317408570000","PI","1",15368,-9309.71,89.05,350.92,5897.4,"N",1419.82,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1797.527,-432.7611,32.37159,-101.9574,4231740857,-9312.72,NA,1615,179.8136,"WFMPB"
"1616","42317408570000","PI","1",15399,-9310.25,88.96,352.14,5928.06,"N",1424.38,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1806.873,-434.151,32.37168,-101.9574,4231740857,-9312.72,NA,1616,179.8136,"WFMPB"
"1617","42317408570000","PI","1",15431,-9310.56,89.94,352.58,5959.78,"N",1428.64,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1816.541,-435.4495,32.37177,-101.9574,4231740857,-9312.72,NA,1617,179.8136,"WFMPB"
"1618","42317408570000","PI","1",15462,-9309.93,92.38,352.07,5990.49,"N",1432.78,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1825.901,-436.7114,32.37185,-101.9574,4231740857,-9312.72,NA,1618,179.8136,"WFMPB"
"1619","42317408570000","PI","1",15494,-9308.23,93.7,351.23,6022.1,"N",1437.42,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1835.536,-438.1256,32.37194,-101.9574,4231740857,-9312.72,NA,1619,179.8136,"WFMPB"
"1620","42317408570000","PI","1",15525,-9306.03,94.46,349.3,6052.58,"N",1442.64,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1844.826,-439.7167,32.37202,-101.9574,4231740857,-9312.72,NA,1620,179.8136,"WFMPB"
"1621","42317408570000","PI","1",15557,-9303.78,93.59,348.82,6083.92,"N",1448.7,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1854.379,-441.5637,32.37211,-101.9575,4231740857,-9312.72,NA,1621,179.8136,"WFMPB"
"1622","42317408570000","PI","1",15589,-9301.71,93.84,348.01,6115.2,"N",1455.12,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1863.913,-443.5206,32.37219,-101.9575,4231740857,-9312.72,NA,1622,179.8136,"WFMPB"
"1623","42317408570000","PI","1",15620,-9299.81,93.2,346.8,6145.4,"N",1461.86,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1873.118,-445.5749,32.37227,-101.9575,4231740857,-9312.72,NA,1623,179.8136,"WFMPB"
"1624","42317408570000","PI","1",15652,-9298.2,92.55,346.16,6176.47,"N",1469.33,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1882.588,-447.8518,32.37236,-101.9575,4231740857,-9312.72,NA,1624,179.8136,"WFMPB"
"1625","42317408570000","PI","1",15683,-9297.28,90.84,345.41,6206.51,"N",1476.94,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1891.744,-450.1713,32.37244,-101.9576,4231740857,-9312.72,NA,1625,179.8136,"WFMPB"
"1626","42317408570000","PI","1",15715,-9296.71,91.23,345.45,6237.47,"N",1484.99,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1901.181,-452.6249,32.37253,-101.9576,4231740857,-9312.72,NA,1626,179.8136,"WFMPB"
"1627","42317408570000","PI","1",15778,-9295.46,91.04,346.55,6298.59,"N",1500.23,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1919.81,-457.2701,32.37269,-101.9576,4231740857,-9312.72,NA,1627,179.8136,"WFMPB"
"1628","42317408570000","PI","1",15810,-9295.18,89.97,347.28,6329.76,"N",1507.47,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1929.311,-459.4768,32.37278,-101.9577,4231740857,-9312.72,NA,1628,179.8136,"WFMPB"
"1629","42317408570000","PI","1",15873,-9295.62,89.22,346.54,6391.12,"N",1521.74,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1948.013,-463.8263,32.37295,-101.9577,4231740857,-9312.72,NA,1629,179.8136,"WFMPB"
"1630","42317408570000","PI","1",15968,-9296.43,89.8,346.98,6483.59,"N",1543.5,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",1976.198,-470.4588,32.3732,-101.9578,4231740857,-9312.72,NA,1630,179.8136,"WFMPB"
"1631","42317408570000","PI","1",16063,-9296.3,90.36,347.72,6576.28,"N",1564.3,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2004.45,-476.7987,32.37345,-101.9578,4231740857,-9312.72,NA,1631,179.8136,"WFMPB"
"1632","42317408570000","PI","1",16158,-9296.14,89.83,347.56,6669.08,"N",1584.64,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2032.736,-482.9983,32.37371,-101.9579,4231740857,-9312.72,NA,1632,179.8136,"WFMPB"
"1633","42317408570000","PI","1",16252,-9296.42,89.83,346.47,6760.67,"N",1605.76,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2060.652,-489.4357,32.37396,-101.958,4231740857,-9312.72,NA,1633,179.8136,"WFMPB"
"1634","42317408570000","PI","1",16347,-9297.35,89.05,347.33,6853.19,"N",1627.29,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2088.852,-495.998,32.37421,-101.958,4231740857,-9312.72,NA,1634,179.8136,"WFMPB"
"1635","42317408570000","PI","1",16441,-9298.91,89.05,346.63,6944.76,"N",1648.46,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2116.763,-502.4506,32.37446,-101.9581,4231740857,-9312.72,NA,1635,179.8136,"WFMPB"
"1636","42317408570000","PI","1",16536,-9299.42,90.34,346.73,7037.21,"N",1670.35,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2144.942,-509.1227,32.37472,-101.9582,4231740857,-9312.72,NA,1636,179.8136,"WFMPB"
"1637","42317408570000","PI","1",16630,-9297.92,91.48,346.73,7128.68,"N",1691.92,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2172.822,-515.6972,32.37497,-101.9583,4231740857,-9312.72,NA,1637,179.8136,"WFMPB"
"1638","42317408570000","PI","1",16725,-9296.05,90.78,347.5,7221.27,"N",1713.1,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2201.043,-522.1529,32.37522,-101.9583,4231740857,-9312.72,NA,1638,179.8136,"WFMPB"
"1639","42317408570000","PI","1",16820,-9293.61,92.16,347.69,7314.02,"N",1733.5,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2229.313,-528.3708,32.37547,-101.9584,4231740857,-9312.72,NA,1639,179.8136,"WFMPB"
"1640","42317408570000","PI","1",16914,-9291.54,90.36,347.39,7405.78,"N",1753.78,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2257.282,-534.5522,32.37572,-101.9585,4231740857,-9312.72,NA,1640,179.8136,"WFMPB"
"1641","42317408570000","PI","1",17009,-9291.57,89.61,347.85,7498.57,"N",1774.15,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2285.564,-540.7609,32.37598,-101.9585,4231740857,-9312.72,NA,1641,179.8136,"WFMPB"
"1642","42317408570000","PI","1",17104,-9291.87,90.03,347.16,7591.32,"N",1794.7,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2313.834,-547.0245,32.37623,-101.9586,4231740857,-9312.72,NA,1642,179.8136,"WFMPB"
"1643","42317408570000","PI","1",17198,-9293.77,87.65,344.88,7682.5,"N",1817.4,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2341.626,-553.9435,32.37648,-101.9587,4231740857,-9312.72,NA,1643,179.8136,"WFMPB"
"1644","42317408570000","PI","1",17293,-9296.97,88.49,345.03,7774.19,"N",1842.05,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2369.573,-561.4569,32.37673,-101.9587,4231740857,-9312.72,NA,1644,179.8136,"WFMPB"
"1645","42317408570000","PI","1",17388,-9299.24,88.77,349.18,7866.75,"N",1863.24,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2397.785,-567.9155,32.37699,-101.9588,4231740857,-9312.72,NA,1645,179.8136,"WFMPB"
"1646","42317408570000","PI","1",17482,-9301.36,88.65,347.87,7958.85,"N",1881.93,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2425.858,-573.6123,32.37724,-101.9589,4231740857,-9312.72,NA,1646,179.8136,"WFMPB"
"1647","42317408570000","PI","1",17577,-9303.36,88.94,349.02,8051.9,"N",1900.96,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2454.219,-579.4126,32.37749,-101.9589,4231740857,-9312.72,NA,1647,179.8136,"WFMPB"
"1648","42317408570000","PI","1",17672,-9303.31,91.12,350.15,8145.33,"N",1918.13,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2482.697,-584.646,32.37775,-101.959,4231740857,-9312.72,NA,1648,179.8136,"WFMPB"
"1649","42317408570000","PI","1",17766,-9301.52,91.06,349.45,8237.82,"N",1934.77,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2510.888,-589.7179,32.378,-101.959,4231740857,-9312.72,NA,1649,179.8136,"WFMPB"
"1650","42317408570000","PI","1",17861,-9299.64,91.21,347.36,8330.86,"N",1953.86,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2539.246,-595.5365,32.37826,-101.9591,4231740857,-9312.72,NA,1650,179.8136,"WFMPB"
"1651","42317408570000","PI","1",17955,-9296.95,92.07,346.84,8422.45,"N",1974.84,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2567.163,-601.9312,32.37851,-101.9592,4231740857,-9312.72,NA,1651,179.8136,"WFMPB"
"1652","42317408570000","PI","1",18050,-9293.4,92.21,346.53,8514.83,"N",1996.7,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2595.32,-608.5941,32.37876,-101.9592,4231740857,-9312.72,NA,1652,179.8136,"WFMPB"
"1653","42317408570000","PI","1",18144,-9290.67,91.12,344.9,8605.88,"N",2019.88,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2623.072,-615.6594,32.37901,-101.9593,4231740857,-9312.72,NA,1653,179.8136,"WFMPB"
"1654","42317408570000","PI","1",18239,-9289.76,89.97,345.28,8697.68,"N",2044.33,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2651.053,-623.1118,32.37926,-101.9594,4231740857,-9312.72,NA,1654,179.8136,"WFMPB"
"1655","42317408570000","PI","1",18333,-9291.05,88.46,345.98,8788.73,"N",2067.65,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2678.805,-630.2197,32.37951,-101.9595,4231740857,-9312.72,NA,1655,179.8136,"WFMPB"
"1656","42317408570000","PI","1",18428,-9292.86,89.36,345.57,8880.8,"N",2090.99,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2706.868,-637.3337,32.37976,-101.9595,4231740857,-9312.72,NA,1656,179.8136,"WFMPB"
"1657","42317408570000","PI","1",18522,-9295.11,87.9,346.97,8972.08,"N",2113.3,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2734.69,-644.1339,32.38001,-101.9596,4231740857,-9312.72,NA,1657,179.8136,"WFMPB"
"1658","42317408570000","PI","1",18617,-9298.01,88.6,347.43,9064.67,"N",2134.33,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2762.911,-650.5438,32.38027,-101.9597,4231740857,-9312.72,NA,1658,179.8136,"WFMPB"
"1659","42317408570000","PI","1",18711,-9299.39,89.72,347.18,9156.36,"N",2154.99,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2790.859,-656.8409,32.38052,-101.9598,4231740857,-9312.72,NA,1659,179.8136,"WFMPB"
"1660","42317408570000","PI","1",18806,-9298.97,90.78,346.89,9248.94,"N",2176.3,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2819.077,-663.3363,32.38077,-101.9598,4231740857,-9312.72,NA,1660,179.8136,"WFMPB"
"1661","42317408570000","PI","1",18900,-9296.84,91.82,346.64,9340.42,"N",2197.82,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2846.96,-669.8956,32.38102,-101.9599,4231740857,-9312.72,NA,1661,179.8136,"WFMPB"
"1662","42317408570000","PI","1",18950,-9295.03,92.33,346.52,9389.02,"N",2209.41,"W",NA,NA,NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2861.773,-673.4281,32.38115,-101.9599,4231740857,-9312.72,NA,1662,179.8136,"WFMPB"
"1663","42317408570000","PI","1",19009,-9292.63,92.33,346.52,9446.35,"N",2223.15,"W","PE","PROJECTED, END POINT",NA,NA,-101.9528,32.35545,"ACT B 07WA","ACT",2879.247,-677.6161,32.38131,-101.96,4231740857,-9312.72,NA,1663,179.8136,"WFMPB"
"1664","42317408590000","PI","1",0,0,0,0,0,"N",0,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0,0,32.35627,-101.9488,4231740859,-9525.93,NA,1664,111.7419,"WFMPB"
"1665","42317408590000","PI","1",77.2,-77.2,0.07,191.82,0.05,"S",0.01,"W",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",-0.01524,-0.003048,32.35627,-101.9488,4231740859,-9525.93,NA,1665,111.7419,"WFMPB"
"1666","42317408590000","PI","1",170.65,-170.65,0.64,39.05,0.3,"N",0.31,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.09144,-0.094488,32.35627,-101.9488,4231740859,-9525.93,NA,1666,111.7419,"WFMPB"
"1667","42317408590000","PI","1",264.93,-264.92,0.42,40.95,0.97,"N",0.87,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.295656,-0.265176,32.35627,-101.9488,4231740859,-9525.93,NA,1667,111.7419,"WFMPB"
"1668","42317408590000","PI","1",359.53,-359.52,0.38,64.61,1.37,"N",1.38,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.417576,-0.420624,32.35627,-101.9488,4231740859,-9525.93,NA,1668,111.7419,"WFMPB"
"1669","42317408590000","PI","1",454.69,-454.68,0.48,93.76,1.48,"N",2.06,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.451104,-0.627888,32.35627,-101.9488,4231740859,-9525.93,NA,1669,111.7419,"WFMPB"
"1670","42317408590000","PI","1",548.86,-548.85,0.36,90.97,1.45,"N",2.75,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.44196,-0.8382,32.35627,-101.9488,4231740859,-9525.93,NA,1670,111.7419,"WFMPB"
"1671","42317408590000","PI","1",643.99,-643.98,0.29,89.81,1.44,"N",3.29,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.438912,-1.002792,32.35627,-101.9489,4231740859,-9525.93,NA,1671,111.7419,"WFMPB"
"1672","42317408590000","PI","1",738.99,-738.97,0.25,103.04,1.4,"N",3.73,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.42672,-1.136904,32.35627,-101.9489,4231740859,-9525.93,NA,1672,111.7419,"WFMPB"
"1673","42317408590000","PI","1",833.74,-833.72,0.33,162.75,1.09,"N",4.01,"E",NA,NA,NA,NA,-101.9488,32.35627,"ACT E 04BU","ACT",0.332232,-1.222248,32.35627,-101.9489,4231740859,-9525.93,NA,1673,111.7419,"WFMPB"
